Table S6: Differential expression test results for the identification of tissue-enriched genes. ,,,,,,,,
gene_id,symbol,max.tissue,max.tissue.expr,tissue.2,tissue.2.expr,ratio,pval,qval
WBGene00009058,F22E12.1,Body_wall_muscle,614.85,Pharynx,4.55,110.71,5.99E-164,4.33E-162
WBGene00015954,C18B2.3,Body_wall_muscle,233.71,Neurons,5.09,38.37,6.28E-164,4.53E-162
WBGene00009008,F21D5.3,Intestine,855.87,Gonad,1.23,383.82,1.09E-162,7.87E-161
WBGene00003411,mrp-5,Intestine,1870.51,Hypodermis,99.69,18.58,6.72E-161,4.81E-159
WBGene00018837,F54G2.1,Neurons,1920.47,Pharynx,134.58,14.16,9.89E-161,7.06E-159
WBGene00000553,cmk-1,Neurons,343.41,Body_wall_muscle,36.99,9.04,3.25E-160,2.31E-158
WBGene00003404,mpz-1,Neurons,2738.93,Body_wall_muscle,1150.72,2.38,1.23E-159,8.72E-158
WBGene00010830,M02G9.1,Pharynx,669.84,Neurons,10.22,59.70,1.34E-158,9.47E-157
WBGene00015735,pdfr-1,Neurons,689.70,Body_wall_muscle,177.62,3.86,1.73E-158,1.22E-156
WBGene00003816,asns-1,Pharynx,421.67,Body_wall_muscle,12.18,31.98,3.65E-158,2.56E-156
WBGene00020976,oac-51,Hypodermis,209.94,Neurons,0.89,110.82,3.85E-158,2.69E-156
WBGene00003495,mup-2,Body_wall_muscle,5386.68,Intestine,74.96,70.91,4.10E-158,2.86E-156
WBGene00009982,F53F1.4,Hypodermis,2073.87,Glia,50.30,40.42,7.95E-158,5.52E-156
WBGene00008602,oac-14,Intestine,828.77,Body_wall_muscle,1.44,339.99,1.08E-156,7.45E-155
WBGene00000473,cey-2,Gonad,261.79,Neurons,2.83,68.37,1.10E-156,7.60E-155
WBGene00001977,hmg-12,Gonad,254.21,Body_wall_muscle,12.03,19.50,1.17E-156,8.04E-155
WBGene00021048,W05H9.1,Intestine,2468.23,Glia,7.21,300.68,1.55E-156,1.06E-154
WBGene00018350,ifo-1,Intestine,828.21,Neurons,2.58,231.42,2.10E-156,1.43E-154
WBGene00008554,F07C6.3,Glia,759.56,Neurons,15.99,44.70,1.26E-155,8.56E-154
WBGene00001461,flp-18,Neurons,1081.07,Pharynx,10.89,90.92,2.31E-154,1.57E-152
WBGene00018468,tag-80,Neurons,6723.76,Glia,512.78,13.09,1.45E-153,9.77E-152
WBGene00017696,polk-1,Gonad,364.17,Hypodermis,18.19,18.97,2.46E-153,1.66E-151
WBGene00044404,F36H2.5,Glia,997.12,Neurons,27.78,34.64,7.47E-153,5.01E-151
WBGene00020317,pdf-1,Neurons,1024.47,Pharynx,16.34,59.08,2.09E-152,1.40E-150
WBGene00020579,T19D12.4,Intestine,832.11,Neurons,2.88,214.58,9.68E-152,6.46E-150
WBGene00004244,puf-8,Gonad,215.90,Neurons,2.55,60.88,1.28E-151,8.52E-150
WBGene00012939,Y47D3B.1,Hypodermis,255.04,Neurons,7.39,30.40,1.15E-150,7.60E-149
WBGene00000066,act-4,Body_wall_muscle,8502.41,Pharynx,2311.51,3.68,4.88E-150,3.22E-148
WBGene00000753,col-180,Hypodermis,2069.15,Glia,52.64,38.57,9.68E-150,6.37E-148
WBGene00003995,pgp-1,Intestine,2257.89,Glia,5.09,370.55,2.13E-149,1.39E-147
WBGene00007543,fipr-7,Pharynx,576.54,Neurons,3.00,144.19,4.98E-148,3.25E-146
WBGene00003165,mec-1,Neurons,1050.65,Pharynx,16.98,58.44,1.03E-147,6.74E-146
WBGene00001452,flp-9,Neurons,1366.63,Pharynx,48.03,27.87,1.38E-147,8.95E-146
WBGene00007799,nrx-1,Neurons,1048.02,Pharynx,11.79,81.96,2.33E-147,1.51E-145
WBGene00003162,mdh-2,Body_wall_muscle,826.93,Gonad,257.24,3.20,2.41E-147,1.55E-145
WBGene00008582,F08G5.3,Neurons,339.07,Body_wall_muscle,13.03,24.18,3.62E-146,2.33E-144
WBGene00011683,phat-6,Pharynx,559.03,Hypodermis,7.27,67.57,5.78E-146,3.71E-144
WBGene00016716,acs-17,Body_wall_muscle,861.37,Hypodermis,220.25,3.89,1.90E-145,1.22E-143
WBGene00017864,pcca-1,Body_wall_muscle,642.13,Neurons,175.80,3.63,4.75E-145,3.03E-143
WBGene00001714,grl-5,Hypodermis,217.92,Neurons,4.05,43.15,2.20E-144,1.40E-142
WBGene00022413,Y102A11A.3,Intestine,816.43,Neurons,2.78,216.13,2.63E-144,1.67E-142
WBGene00000370,ccg-1,Body_wall_muscle,1410.60,Pharynx,213.22,6.58,3.71E-144,2.34E-142
WBGene00000403,casy-1,Neurons,3328.78,Glia,131.33,25.15,1.47E-143,9.23E-142
WBGene00006830,unc-103,Neurons,923.80,Body_wall_muscle,318.95,2.89,4.98E-143,3.12E-141
WBGene00007103,crm-1,Pharynx,982.84,Neurons,70.39,13.77,9.73E-143,6.08E-141
WBGene00020846,T27A10.6,Hypodermis,360.00,Neurons,30.34,11.49,1.32E-142,8.25E-141
WBGene00000789,cpz-2,Intestine,2129.28,Glia,5.79,313.48,1.57E-142,9.77E-141
WBGene00018033,F35B3.7,Body_wall_muscle,248.92,Hypodermis,6.91,31.48,3.64E-142,2.26E-140
WBGene00006741,unc-1,Neurons,510.95,Body_wall_muscle,127.11,3.99,1.04E-141,6.45E-140
WBGene00008607,F09B12.3,Intestine,907.35,Neurons,8.64,94.15,1.06E-141,6.54E-140
WBGene00013327,Y57G11C.38,Glia,563.84,Neurons,4.20,108.43,1.14E-141,7.02E-140
WBGene00009500,F36H2.3,Glia,841.23,Neurons,16.21,48.87,1.19E-141,7.28E-140
WBGene00006587,tnt-2,Body_wall_muscle,4572.49,Intestine,89.56,50.49,1.37E-141,8.37E-140
WBGene00004114,pqn-25,Pharynx,328.44,Neurons,0.70,193.45,8.21E-141,5.00E-139
WBGene00020168,mct-5,Gonad,253.65,Hypodermis,2.52,72.13,1.87E-140,1.14E-138
WBGene00010605,K06G5.1,Intestine,726.46,Neurons,0.55,469.03,3.45E-140,2.09E-138
WBGene00019906,R05G9R.1,Glia,1107.51,Hypodermis,16.37,63.75,3.71E-140,2.24E-138
WBGene00011870,T20G5.8,Pharynx,431.86,Hypodermis,2.26,132.41,4.22E-140,2.54E-138
WBGene00013516,Y73F4A.3,Pharynx,475.00,Body_wall_muscle,1.30,206.68,5.50E-140,3.30E-138
WBGene00011869,dod-6,Pharynx,3976.44,Intestine,8.63,412.82,6.10E-140,3.65E-138
WBGene00001052,dop-1,Neurons,328.39,Body_wall_muscle,23.12,13.62,1.28E-139,7.66E-138
WBGene00009562,flp-22,Neurons,498.36,Gonad,49.99,9.77,7.99E-139,4.75E-137
WBGene00006742,unc-2,Neurons,2423.83,Pharynx,290.62,8.31,9.22E-139,5.47E-137
WBGene00011536,T06E4.9,Pharynx,1881.69,Glia,4.61,335.42,1.11E-138,6.57E-137
WBGene00003171,mec-7,Neurons,1852.10,Glia,10.35,163.16,1.32E-138,7.79E-137
WBGene00018965,F56D2.3,Pharynx,528.08,Neurons,4.79,91.19,1.79E-138,1.05E-136
WBGene00020588,T19H12.2,Gonad,293.54,Hypodermis,4.13,57.18,6.61E-138,3.87E-136
WBGene00017794,mltn-13,Glia,639.42,Neurons,1.82,226.79,1.13E-137,6.63E-136
WBGene00020158,T02C5.1,Intestine,1199.05,Pharynx,5.88,174.16,2.04E-137,1.19E-135
WBGene00008145,set-5,Gonad,252.98,Neurons,7.29,30.50,3.40E-137,1.98E-135
WBGene00002228,klp-18,Gonad,331.00,Hypodermis,14.76,21.00,6.57E-137,3.80E-135
WBGene00006693,twk-43,Neurons,333.64,Body_wall_muscle,25.34,12.67,5.61E-136,3.24E-134
WBGene00000717,col-144,Hypodermis,1622.12,Glia,33.70,46.74,7.77E-136,4.48E-134
WBGene00022812,ZK742.2,Gonad,325.45,Neurons,27.58,11.39,9.94E-136,5.71E-134
WBGene00021171,Y8A9A.2,Pharynx,261.43,Body_wall_muscle,0.40,187.04,3.50E-135,2.01E-133
WBGene00016907,C53H9.2,Gonad,399.17,Body_wall_muscle,81.45,4.84,4.86E-135,2.78E-133
WBGene00013541,Y75B8A.4,Intestine,848.44,Hypodermis,4.20,163.04,4.97E-135,2.83E-133
WBGene00020294,T06F4.1,Neurons,483.45,Body_wall_muscle,89.04,5.37,6.02E-135,3.42E-133
WBGene00019712,M01E11.3,Gonad,288.97,Neurons,14.05,19.20,1.19E-134,6.71E-133
WBGene00001829,hcp-1,Gonad,488.94,Hypodermis,65.03,7.40,1.38E-134,7.77E-133
WBGene00008107,aspm-1,Gonad,470.65,Hypodermis,66.31,6.99,1.90E-134,1.07E-132
WBGene00003422,msh-6,Gonad,546.66,Hypodermis,85.09,6.35,3.24E-134,1.82E-132
WBGene00018900,rod-1,Gonad,550.15,Hypodermis,91.65,5.94,3.46E-134,1.94E-132
WBGene00020421,T10E10.4,Pharynx,563.30,Hypodermis,7.03,70.17,5.85E-134,3.27E-132
WBGene00000785,cpr-5,Intestine,1213.60,Pharynx,8.88,122.82,6.88E-134,3.83E-132
WBGene00000687,col-113,Glia,1816.57,Hypodermis,89.32,20.11,1.14E-133,6.36E-132
WBGene00008570,kcnl-2,Neurons,327.28,Body_wall_muscle,37.53,8.49,1.81E-133,1.00E-131
WBGene00017671,pgal-1,Neurons,2699.74,Glia,80.48,33.13,3.27E-133,1.81E-131
WBGene00018640,F49E10.2,Pharynx,485.93,Hypodermis,1.15,226.34,3.41E-133,1.88E-131
WBGene00000893,cyn-17,Pharynx,545.31,Hypodermis,5.03,90.38,7.24E-132,3.98E-130
WBGene00009090,fipr-3,Pharynx,573.53,Hypodermis,2.57,160.77,3.28E-131,1.79E-129
WBGene00014077,ZK792.4,Pharynx,559.33,Neurons,10.95,46.80,6.97E-131,3.81E-129
WBGene00016919,C54E4.4,Pharynx,547.09,Neurons,7.96,61.03,9.28E-131,5.05E-129
WBGene00007709,clec-87,Gonad,171.89,Neurons,1.03,84.55,4.05E-129,2.20E-127
WBGene00001819,haf-9,Intestine,804.32,Gonad,8.83,81.81,4.58E-129,2.48E-127
WBGene00003533,nas-14,Pharynx,496.03,Neurons,1.60,190.42,1.39E-128,7.49E-127
WBGene00016782,phat-3,Pharynx,339.28,Neurons,1.55,133.28,4.82E-128,2.60E-126
WBGene00010785,top-2,Gonad,657.13,Neurons,148.88,4.38,8.54E-128,4.59E-126
WBGene00006831,unc-104,Neurons,2685.84,Glia,95.04,27.97,1.27E-127,6.79E-126
WBGene00000951,deg-3,Neurons,252.77,Body_wall_muscle,24.95,9.74,1.30E-127,6.94E-126
WBGene00010573,K04H4.2,Pharynx,2276.15,Glia,69.73,32.18,2.53E-127,1.35E-125
WBGene00001598,glh-1,Gonad,627.48,Pharynx,22.94,26.21,2.89E-127,1.54E-125
WBGene00013960,cutl-8,Glia,850.01,Neurons,5.97,121.88,3.95E-127,2.10E-125
WBGene00009577,F40F8.4,Glia,3427.23,Intestine,4.05,678.25,5.62E-127,2.97E-125
WBGene00018031,F35B3.4,Glia,2200.77,Hypodermis,266.98,8.21,7.09E-127,3.74E-125
WBGene00006812,unc-80,Neurons,3581.47,Pharynx,638.24,5.60,3.22E-126,1.69E-124
WBGene00043981,T14E8.4,Pharynx,490.04,Neurons,3.12,118.94,3.87E-126,2.03E-124
WBGene00002978,lev-11,Body_wall_muscle,7572.91,Pharynx,2338.26,3.24,2.61E-125,1.37E-123
WBGene00001390,far-6,Body_wall_muscle,175.83,Neurons,3.35,40.39,4.17E-125,2.18E-123
WBGene00000518,ckk-1,Neurons,403.29,Body_wall_muscle,88.59,4.50,1.09E-124,5.70E-123
WBGene00009922,F52B5.3,Gonad,425.19,Hypodermis,50.32,8.29,1.56E-124,8.11E-123
WBGene00000673,col-98,Hypodermis,1621.17,Glia,53.25,29.88,3.15E-124,1.63E-122
WBGene00010513,K02E11.4,Glia,476.16,Neurons,1.76,172.22,3.63E-124,1.88E-122
WBGene00012531,Y32F6B.1,Intestine,1143.15,Pharynx,8.28,123.12,1.17E-123,6.04E-122
WBGene00007422,ugt-17,Intestine,648.03,Body_wall_muscle,1.46,263.41,5.13E-123,2.64E-121
WBGene00000747,col-174,Glia,884.44,Hypodermis,13.90,59.37,5.69E-123,2.92E-121
WBGene00004156,pqn-74,Pharynx,3696.19,Intestine,12.83,267.29,9.58E-123,4.90E-121
WBGene00012125,T28D6.5,Neurons,333.47,Body_wall_muscle,43.79,7.44,1.26E-122,6.42E-121
WBGene00013666,Y105E8A.1,Neurons,302.38,Body_wall_muscle,20.48,14.08,4.13E-122,2.10E-120
WBGene00010512,K02E11.3,Glia,499.22,Hypodermis,1.56,194.94,4.69E-122,2.38E-120
WBGene00004265,qui-1,Neurons,233.54,Body_wall_muscle,12.18,17.72,6.65E-122,3.37E-120
WBGene00021532,Y42G9A.2,Glia,564.29,Hypodermis,5.80,82.92,3.72E-121,1.88E-119
WBGene00003520,nas-1,Pharynx,334.16,Body_wall_muscle,2.23,103.55,5.84E-121,2.95E-119
WBGene00022517,ZC123.1,Hypodermis,214.13,Neurons,6.57,28.29,6.52E-121,3.28E-119
WBGene00000980,dhs-17,Neurons,277.32,Body_wall_muscle,15.01,17.33,8.82E-121,4.43E-119
WBGene00017322,clec-160,Intestine,653.72,Hypodermis,0.68,388.05,1.72E-120,8.63E-119
WBGene00022034,deps-1,Gonad,196.48,Neurons,1.48,79.32,5.63E-120,2.81E-118
WBGene00000529,clh-2,Neurons,276.48,Body_wall_muscle,35.58,7.56,6.39E-120,3.18E-118
WBGene00000218,asp-5,Intestine,741.92,Hypodermis,2.35,221.31,6.55E-120,3.25E-118
WBGene00019361,K03E5.2,Pharynx,425.33,Body_wall_muscle,23.33,17.48,7.60E-120,3.77E-118
WBGene00006780,unc-44,Neurons,7746.50,Pharynx,2089.46,3.71,2.42E-119,1.20E-117
WBGene00020550,T17H7.1,Pharynx,417.67,Neurons,1.20,189.73,2.95E-119,1.46E-117
WBGene00014039,ZK662.2,Pharynx,3374.39,Intestine,5.50,519.31,4.32E-119,2.13E-117
WBGene00000219,asp-6,Intestine,1014.40,Pharynx,4.34,190.11,6.07E-119,2.98E-117
WBGene00044389,C27D6.12,Glia,663.87,Hypodermis,12.99,47.47,1.38E-118,6.77E-117
WBGene00013901,ugt-16,Intestine,623.10,Body_wall_muscle,2.02,206.08,1.45E-118,7.08E-117
WBGene00002041,hum-8,Intestine,1269.31,Pharynx,23.32,52.20,2.09E-118,1.02E-116
WBGene00006809,unc-77,Neurons,1003.46,Pharynx,31.28,31.08,9.31E-118,4.53E-116
WBGene00004256,pxn-1,Neurons,510.04,Hypodermis,25.36,19.35,9.89E-118,4.80E-116
WBGene00011156,R09B3.3,Gonad,613.72,Hypodermis,123.88,4.91,1.26E-117,6.10E-116
WBGene00017835,F26F12.4,Pharynx,382.96,Neurons,1.40,159.90,2.50E-117,1.21E-115
WBGene00001040,dnj-22,Gonad,296.34,Hypodermis,16.69,16.75,2.93E-117,1.41E-115
WBGene00017012,acs-22,Intestine,1738.05,Pharynx,83.84,20.49,4.80E-117,2.31E-115
WBGene00020012,R11G1.6,Body_wall_muscle,798.59,Pharynx,96.94,8.15,7.44E-117,3.57E-115
WBGene00007044,cpna-5,Neurons,390.43,Body_wall_muscle,87.98,4.39,7.65E-117,3.66E-115
WBGene00022534,syx-16,Gonad,317.13,Hypodermis,26.13,11.69,2.60E-116,1.24E-114
WBGene00019322,ahcy-1,Hypodermis,1146.01,Gonad,421.51,2.71,7.19E-116,3.42E-114
WBGene00015698,kca-1,Gonad,130.90,Body_wall_muscle,0.23,106.52,8.52E-116,4.05E-114
WBGene00008170,C48B4.7,Gonad,166.89,Neurons,1.90,57.63,9.53E-116,4.51E-114
WBGene00012814,Y43F8B.3,Pharynx,689.80,Hypodermis,37.99,17.69,1.02E-115,4.80E-114
WBGene00019324,K02F2.5,Neurons,778.94,Pharynx,16.72,43.95,1.39E-115,6.54E-114
WBGene00004902,snf-3,Glia,1363.48,Hypodermis,101.47,13.31,1.83E-114,8.59E-113
WBGene00019090,F59A7.2,Glia,476.97,Neurons,4.66,84.33,3.49E-114,1.64E-112
WBGene00006753,unc-14,Neurons,588.28,Body_wall_muscle,207.84,2.82,4.04E-114,1.89E-112
WBGene00019282,mps-2,Body_wall_muscle,182.49,Neurons,11.31,14.83,4.64E-114,2.17E-112
WBGene00195093,Y59E9AL.36,Gonad,371.57,Hypodermis,39.66,9.14,5.22E-114,2.43E-112
WBGene00020836,lgc-34,Body_wall_muscle,412.75,Pharynx,2.50,117.85,6.13E-114,2.85E-112
WBGene00013489,col-42,Hypodermis,1601.80,Glia,66.42,23.76,1.47E-113,6.83E-112
WBGene00020413,T10E9.3,Glia,2256.32,Pharynx,175.20,12.81,6.59E-113,3.05E-111
WBGene00008741,F13D12.6,Intestine,1676.45,Glia,12.61,123.22,1.36E-112,6.28E-111
WBGene00000601,col-12,Hypodermis,1298.63,Glia,35.35,35.73,2.45E-112,1.13E-110
WBGene00010896,M28.5,Gonad,730.77,Hypodermis,182.67,3.98,2.74E-112,1.26E-110
WBGene00002054,ifb-2,Intestine,535.72,Body_wall_muscle,0.76,303.90,2.92E-112,1.34E-110
WBGene00000704,col-130,Hypodermis,1819.73,Glia,113.40,15.91,3.67E-112,1.68E-110
WBGene00019273,H43E16.1,Intestine,572.35,Neurons,1.17,263.35,3.86E-112,1.76E-110
WBGene00009056,F22D6.15,Glia,479.41,Neurons,4.23,91.65,4.47E-112,2.04E-110
WBGene00020506,dop-3,Neurons,238.79,Body_wall_muscle,24.97,9.19,5.32E-112,2.42E-110
WBGene00000637,col-61,Glia,849.38,Hypodermis,5.80,125.00,6.93E-112,3.14E-110
WBGene00008997,lgc-31,Neurons,443.87,Hypodermis,22.15,19.17,1.16E-111,5.26E-110
WBGene00022144,pghm-1,Neurons,1860.21,Glia,37.41,48.43,1.17E-111,5.30E-110
WBGene00018024,F35A5.1,Body_wall_muscle,2500.47,Intestine,35.73,68.07,1.49E-111,6.72E-110
WBGene00003569,ncx-4,Neurons,194.41,Body_wall_muscle,5.67,29.16,1.68E-111,7.57E-110
WBGene00009916,F52A8.3,Pharynx,543.23,Neurons,11.12,44.81,2.42E-111,1.08E-109
WBGene00001518,gar-2,Neurons,811.97,Pharynx,12.22,61.41,9.13E-111,4.09E-109
WBGene00022645,ZK6.11,Intestine,640.43,Hypodermis,1.71,235.94,1.60E-110,7.16E-109
WBGene00010514,K02E11.5,Glia,433.69,Neurons,0.74,249.04,2.28E-110,1.01E-108
WBGene00004135,pqn-48,Body_wall_muscle,164.60,Neurons,3.92,33.44,8.18E-110,3.63E-108
WBGene00016732,phat-1,Pharynx,241.33,Neurons,2.24,74.58,2.02E-109,8.97E-108
WBGene00012863,Y45F3A.8,Pharynx,320.41,Neurons,5.61,48.47,7.62E-109,3.37E-107
WBGene00017314,lgc-39,Neurons,266.12,Body_wall_muscle,40.70,6.38,9.10E-109,4.02E-107
WBGene00000229,atp-2,Body_wall_muscle,3397.88,Gonad,1622.67,2.09,9.66E-109,4.26E-107
WBGene00002214,klc-1,Gonad,227.28,Neurons,8.81,23.16,1.50E-108,6.58E-107
WBGene00014006,ZK596.1,Pharynx,299.77,Hypodermis,0.74,171.97,1.95E-108,8.54E-107
WBGene00008167,acox-5,Intestine,743.04,Neurons,8.98,74.43,2.03E-108,8.87E-107
WBGene00008610,F09C3.2,Neurons,764.38,Pharynx,17.76,40.75,2.37E-108,1.03E-106
WBGene00014989,best-23,Body_wall_muscle,260.36,Neurons,35.35,7.16,3.11E-108,1.36E-106
WBGene00000875,cyk-4,Gonad,339.02,Hypodermis,38.44,8.60,3.40E-108,1.48E-106
WBGene00000719,col-146,Hypodermis,486.00,Pharynx,5.67,72.86,5.49E-108,2.38E-106
WBGene00004397,rol-6,Hypodermis,1213.46,Glia,26.01,44.93,5.59E-108,2.42E-106
WBGene00018138,folt-2,Intestine,520.19,Body_wall_muscle,0.98,263.26,1.03E-107,4.46E-106
WBGene00020106,R151.1,Body_wall_muscle,181.99,Gonad,5.32,28.79,1.89E-107,8.15E-106
WBGene00011723,T12A7.2,Neurons,517.27,Body_wall_muscle,165.37,3.11,2.66E-107,1.15E-105
WBGene00002100,ins-17,Neurons,283.53,Gonad,2.47,81.72,3.43E-107,1.47E-105
WBGene00015356,tag-278,Body_wall_muscle,2475.23,Intestine,41.46,58.29,3.51E-107,1.50E-105
WBGene00003143,max-1,Neurons,349.85,Body_wall_muscle,72.45,4.76,8.59E-107,3.67E-105
WBGene00012186,mlt-11,Hypodermis,1964.80,Glia,163.13,11.97,1.16E-106,4.97E-105
WBGene00011803,T16G12.1,Intestine,617.17,Hypodermis,3.57,135.00,1.26E-106,5.35E-105
WBGene00013443,such-1,Gonad,272.37,Hypodermis,19.26,13.44,1.56E-106,6.64E-105
WBGene00020009,R11F4.3,Glia,1057.55,Pharynx,15.52,64.01,2.26E-106,9.57E-105
WBGene00019538,K08D12.4,Glia,1007.34,Neurons,14.18,66.34,3.16E-106,1.34E-104
WBGene00014094,ZK829.3,Hypodermis,131.49,Body_wall_muscle,1.70,48.69,1.27E-105,5.35E-104
WBGene00001581,gfi-1,Intestine,534.53,Gonad,0.32,404.48,2.58E-105,1.09E-103
WBGene00000727,col-154,Hypodermis,2117.24,Glia,203.54,10.35,2.96E-105,1.25E-103
WBGene00006826,unc-97,Body_wall_muscle,311.36,Neurons,48.23,6.33,3.09E-105,1.30E-103
WBGene00001653,gon-4,Gonad,365.07,Neurons,47.78,7.48,3.13E-105,1.31E-103
WBGene00014088,ZK809.8,Body_wall_muscle,441.83,Pharynx,18.32,22.87,3.41E-105,1.43E-103
WBGene00022093,Y69A2AR.22,Glia,2733.82,Intestine,15.62,164.44,2.09E-104,8.71E-103
WBGene00006948,wrt-2,Hypodermis,445.45,Pharynx,8.39,47.42,2.60E-104,1.08E-102
WBGene00004944,sol-1,Neurons,312.91,Body_wall_muscle,37.46,8.14,3.13E-104,1.30E-102
WBGene00006066,sto-4,Neurons,311.73,Body_wall_muscle,83.53,3.69,4.45E-104,1.84E-102
WBGene00016422,noah-1,Hypodermis,1497.21,Glia,92.51,16.01,1.07E-103,4.42E-102
WBGene00000068,acy-1,Neurons,401.31,Body_wall_muscle,126.53,3.15,1.49E-103,6.15E-102
WBGene00000733,col-160,Hypodermis,1061.67,Glia,18.32,54.95,1.71E-103,7.06E-102
WBGene00003405,mre-11,Gonad,334.07,Hypodermis,41.84,7.80,1.82E-103,7.47E-102
WBGene00012891,sorb-1,Body_wall_muscle,568.57,Pharynx,46.33,12.01,3.95E-103,1.62E-101
WBGene00002067,ifp-1,Intestine,575.30,Neurons,2.25,176.79,4.29E-103,1.76E-101
WBGene00000395,cdh-3,Glia,2023.90,Hypodermis,305.25,6.61,1.03E-102,4.20E-101
WBGene00011732,arrd-17,Neurons,587.44,Body_wall_muscle,203.25,2.88,1.06E-102,4.33E-101
WBGene00010773,K11E4.1,Glia,353.19,Body_wall_muscle,1.67,132.14,1.07E-102,4.37E-101
WBGene00012650,orc-1,Gonad,290.78,Hypodermis,20.49,13.53,1.83E-102,7.43E-101
WBGene00019160,H05L03.3,Neurons,1133.07,Glia,10.23,100.90,2.05E-102,8.32E-101
WBGene00000474,cey-3,Gonad,395.33,Pharynx,4.24,75.38,2.17E-102,8.78E-101
WBGene00001077,dpy-18,Hypodermis,527.11,Body_wall_muscle,170.30,3.08,1.12E-101,4.54E-100
WBGene00016277,C30G12.6,Gonad,440.27,Pharynx,10.72,37.56,1.17E-101,4.70E-100
WBGene00000832,ctn-1,Neurons,437.37,Body_wall_muscle,146.27,2.97,1.35E-101,5.43E-100
WBGene00014207,ZK1058.9,Body_wall_muscle,185.69,Hypodermis,5.10,30.47,3.87E-101,1.55E-99
WBGene00016769,C49C8.5,Intestine,511.77,Neurons,1.03,251.62,4.37E-101,1.75E-99
WBGene00012225,W03G11.3,Body_wall_muscle,132.24,Neurons,2.82,34.62,8.13E-101,3.25E-99
WBGene00008061,C41G7.3,Gonad,183.69,Neurons,6.60,24.17,9.82E-101,3.92E-99
WBGene00007186,B0464.6,Gonad,315.61,Hypodermis,35.37,8.68,1.08E-100,4.29E-99
WBGene00010367,H05L14.2,Gonad,294.85,Neurons,29.50,9.67,1.58E-100,6.28E-99
WBGene00000616,col-39,Hypodermis,1126.75,Glia,37.77,29.06,4.55E-100,1.81E-98
WBGene00021038,W05F2.6,Gonad,173.23,Neurons,2.52,49.27,9.31E-100,3.68E-98
WBGene00000277,cab-1,Neurons,4687.70,Glia,628.18,7.45,1.21E-99,4.79E-98
WBGene00021649,Y47G6A.25,Gonad,121.34,Body_wall_muscle,1.07,58.62,1.45E-99,5.72E-98
WBGene00009558,F39B2.8,Neurons,278.95,Body_wall_muscle,47.47,5.75,2.83E-99,1.11E-97
WBGene00019792,M116.5,Gonad,169.42,Neurons,5.04,28.06,5.19E-99,2.04E-97
WBGene00006762,unc-25,Neurons,877.17,Pharynx,32.87,25.90,1.26E-98,4.93E-97
WBGene00006588,tnt-3,Body_wall_muscle,1498.52,Pharynx,373.78,4.00,1.38E-98,5.39E-97
WBGene00008449,E01G6.1,Pharynx,2634.51,Intestine,11.81,205.72,1.87E-98,7.29E-97
WBGene00010835,M03B6.3,Hypodermis,158.66,Neurons,3.65,34.13,1.99E-98,7.77E-97
WBGene00015293,C01C4.3,Neurons,351.59,Body_wall_muscle,107.42,3.24,3.50E-98,1.36E-96
WBGene00011484,T05E11.8,Glia,417.80,Hypodermis,3.38,95.47,3.71E-98,1.44E-96
WBGene00001830,hcp-2,Gonad,408.60,Hypodermis,68.54,5.88,5.15E-98,2.00E-96
WBGene00003576,ndc-80,Gonad,396.27,Hypodermis,60.54,6.44,6.89E-98,2.67E-96
WBGene00015786,C15B12.4,Glia,655.69,Pharynx,6.65,85.70,1.99E-97,7.68E-96
WBGene00016210,C29F5.1,Body_wall_muscle,364.54,Pharynx,4.16,70.69,4.06E-97,1.57E-95
WBGene00019408,K05F1.6,Neurons,273.28,Body_wall_muscle,72.51,3.72,1.15E-96,4.44E-95
WBGene00003759,nlp-21,Neurons,1407.16,Glia,14.15,92.88,2.43E-96,9.34E-95
WBGene00001699,grd-10,Hypodermis,373.95,Pharynx,5.11,61.20,2.59E-96,9.91E-95
WBGene00002136,inx-14,Gonad,152.01,Neurons,3.37,34.80,3.78E-96,1.45E-94
WBGene00011016,R04F11.3,Gonad,328.64,Hypodermis,41.50,7.73,6.24E-96,2.38E-94
WBGene00002497,let-268,Body_wall_muscle,306.46,Gonad,44.85,6.68,8.48E-96,3.23E-94
WBGene00010790,sodh-1,Body_wall_muscle,464.77,Pharynx,32.29,13.96,1.75E-95,6.65E-94
WBGene00012551,cec-7,Gonad,207.55,Neurons,15.18,12.82,2.52E-95,9.58E-94
WBGene00006749,unc-9,Neurons,245.84,Body_wall_muscle,52.52,4.59,3.45E-95,1.31E-93
WBGene00004952,spd-1,Gonad,287.22,Hypodermis,29.58,9.39,3.61E-95,1.37E-93
WBGene00010608,K07A1.1,Gonad,136.71,Neurons,1.43,56.32,6.11E-95,2.31E-93
WBGene00004036,plc-1,Neurons,1046.81,Pharynx,80.09,12.91,1.43E-94,5.38E-93
WBGene00003075,lrx-1,Pharynx,366.15,Gonad,2.25,112.79,2.19E-94,8.23E-93
WBGene00000967,dhs-3,Intestine,1437.01,Glia,16.28,83.14,5.20E-94,1.95E-92
WBGene00022089,Y69A2AR.18,Body_wall_muscle,566.24,Gonad,238.68,2.36,7.56E-94,2.83E-92
WBGene00020616,T20D4.10,Body_wall_muscle,105.04,Neurons,0.00,105.04,1.25E-93,4.69E-92
WBGene00002881,let-756,Body_wall_muscle,283.26,Neurons,44.52,6.22,1.58E-93,5.90E-92
